80333f35 10Year
57095edb Ekko_Joke_WatchMalfunction
cad5fe16 Ekko_P_Disappear
9c110b2d Ekko_P_Proc
93355f23 Ekko_P_Proc_Cool
a9982750 Ekko_P_Slow_Avatar
1c8c34fb Ekko_P_Speed_line
7c008a46 Ekko_P_Stack1
7dbe7535 Ekko_P_Stack1_Minion
7b0088b3 Ekko_P_Stack2
40b3e2de Ekko_P_Stack2_Minion
edd3c377 Ekko_P_Stack3_Warning
de84c143 Ekko_P_Trail_1
df84c2d6 Ekko_P_Trail_2
e084c469 Ekko_P_Trail_3
548a2c2e Ekko_Q_Aoe_Dilation
e6614df0 Ekko_Q_Aoe_Resolve
b737895b Ekko_Q_Mis
4e72e652 Ekko_Q_Mis_Return
03280ee4 Ekko_Q_Mis_Return_Hit_Sound
a23ec20e Ekko_Q_Mis_Return_Tar
4c6359db Ekko_Q_Mis_Tar
4a58dd04 Ekko_Q_Mis_Throw
4cd2d716 Ekko_Q_Return_Catch
bebdffaf Ekko_Q_Slow_Avatar
0d85e7bc Ekko_R_AOERing
85cd8b34 Ekko_R_ChargeIndicator
709dd4e2 Ekko_R_ChargeUp
0dc0ced0 Ekko_R_Disappear
200c670d Ekko_R_RewindIndicator
ec24696a Ekko_R_RewindIndicator_Enemy
2bad8d5d Ekko_R_RewindIndicator_Red
384e7210 Ekko_R_RewindPose1
3b4e76c9 Ekko_R_RewindPose2
3a4e7536 Ekko_R_RewindPose3
3d4e79ef Ekko_R_RewindPose4
3c4e785c Ekko_R_RewindPose5
3f4e7d15 Ekko_R_RewindPose6
bede28de Ekko_R_Tar
72564389 Ekko_R_Tar_Impact
7092781f Ekko_R_TimeDevice_Active
24099b6a Ekko_R_TrailEnd
bd3436ea Ekko_R_TrailEndPose1
bc343557 Ekko_R_TrailEndPose2
bb3433c4 Ekko_R_TrailEndPose3
ba343231 Ekko_R_TrailEndPose4
b934309e Ekko_R_TrailEndPose5
b8342f0b Ekko_R_TrailEndPose6
774e3726 Ekko_R_TrailEnd_Red
76e86b65 Ekko_Recall_01
73e866ac Ekko_Recall_02
74e8683f Ekko_Recall_03
8ab83193 Ekko_Recall_Activate
3ea8f653 Ekko_Recall_Avatar
0791d96f Ekko_Recall_CauldronMouth
9662f307 Ekko_Recall_CauldronTop
f2e04412 Ekko_Recall_Charge
c212c6c2 Ekko_Recall_Weapon
27cfdab3 Ekko_Recall_WeaponAvatar
d5d2d689 Ekko_Recall_WeaponTimeTrail
a19735d6 Ekko_Recall_WeaponTrail
d0dc2832 Ekko_Recall_Weapon_Glow
1c3fe1ab Ekko_Recall_WoodPoof
c4491085 Ekko_Recall_teleport
b3054b5c Ekko_Recall_teleport1
de723578 Ekko_Respawn
9a96be0b Ekko_Respawn_Ring
4b8397d8 Ekko_Respawn_book
43cb9e5a Ekko_Taunt_DirtImpact
429929d3 Ekko_Taunt_FootImpact
a13f09eb Ekko_Taunt_Trail
e7de5bb4 Ekko_W_Branch_Timeline
ca798168 Ekko_W_Branched_Resolve
f19e119f Ekko_W_Cas
c35c49fc Ekko_W_Cas_Enemy
6edfdc76 Ekko_W_Cas_child
1e61c50e Ekko_W_Cas_red_child
86e8648a Ekko_W_Crit_Tar
84ae8faa Ekko_W_Detonate
1f8fc936 Ekko_W_Detonate_Slow
f9cf8071 Ekko_W_Detonate_Slow_Enemy
5346c73a Ekko_W_Detonate_Slow_red
5c06a297 Ekko_W_Indicator
82cbc15f Ekko_W_Shield
508e5500 Ekko_W_Shield_HitDodge
1c5e8476 Ekko_W_Stun_Tar
064b4ebd Ekko_W_TimeDevice_Mis
7746ac5d Ekko_Z_Recall01
190fb0a2 ElderwoodDefense
994006f0 ElderwoodOffense
ddc6604f ElectricCapstoneDuration
34a68396 ElectricChance
bd0f4998 ElectricDamagePercent
29203c52 ElectricStunDuration
17edb699 ElementRun_INTO_Run
c00b43a4 EliseSpider_BA_tar_bloodless
0a1c0752 EliseSpider_E_land
7ee8d910 EliseSpider_Q_cas
866f7158 EliseSpider_Q_cas_Left
00c48c2d EliseSpider_Q_cas_Right
0ce1e356 EliseSpiderling_BA_tar
3beab5d4 EliseSpiderling_BA_tar_W
e77a37ce EliseSpiderling_BA_tar_W_bloodless
d98c33b8 EliseSpiderling_BA_tar_bloodless
10806ca6 EliseSpiderling_E_land
9aac7cca Elise_BA_Spiderling_tar_02
70ab33e5 Elise_BA_mis
961e3bb9 Elise_BA_tar
70b6ce4d Elise_E_buf_01
62e432e5 Elise_E_cas
7e5ac8e7 Elise_E_mis
65020b9e Elise_E_mis_Child
387f0980 Elise_E_mis_NEON
3ec8d01b Elise_E_tar
ff1fb08b Elise_E_tar2
32c9e635 Elise_E_tar_Avatar
188b2e5a Elise_E_tar_Child
0f9d9ea6 Elise_Idle
3a232ee9 Elise_Q_cas
aca753f3 Elise_Q_mis
d67f04f2 Elise_Q_mis_Child
f2433097 Elise_Q_tar
f6afe264 Elise_R_cas
735afcfa Elise_Recall_Charge
378d3294 Elise_Recall_HandGlow_01
9c854b14 Elise_Recall_HandRelease
0fb1fd90 Elise_Recall_HandSlash
141587a3 Elise_Recall_JumpGlow_01
6e356ab9 Elise_Recall_ThroneApparition
78468cc1 Elise_Recall_Throne_Idle_Legs
6a1dff1d Elise_Recall_human_leadin_sfx_01
454bee65 Elise_Recall_spider_leadin_sfx_01
188f6a47 Elise_Spider_BA_tar
6b32085f Elise_Spider_E_cas
04628abe Elise_Spider_E_dragline
d86d046a Elise_Spider_E_dragline_drop
ca7cee18 Elise_Spider_E_enemy_indicator
5c6f7f6b Elise_Spider_E_indicator_green
4744105f Elise_Spider_E_indicator_red
251c620b Elise_Spider_E_land
462e4160 Elise_Spider_Idle
ca7ff9dd Elise_Spider_Q_tar
f5bb34ba Elise_Spider_R_cas
6e683694 Elise_Spider_W_buf_heal
db9b76cf Elise_Spider_W_buf_move
94adcdd2 Elise_Spiderling_R_cas
052a59d1 Elise_Spiderling_W_buf
d6dd54d7 Elise_W_cas
6f172385 Elise_W_cas_trails
a6fba872 Elise_W_detonate
b3019867 Elise_W_detonate_Child
8479cc9c Elise_W_detonate_bloodless
2adc3ba8 Elise_W_volatile_cas
bba4391a Elise_W_volatile_green
bc819baa Elise_W_volatile_red
91129554 Elise_audio_human_recall_leadin
41bbd346 Elise_audio_spider_recall_leadin
df3ce9a7 Elise_audio_spider_recall_leadout
67db492c Elise_human_Emote_dance_in_sound
559c25d1 Elise_human_Emote_dance_loop_sound
50d6a127 Elise_human_Emote_death_sound
d273505c Elise_human_Emote_joke_sound
00702810 Elise_human_Emote_laugh_sound
f2fc0431 Elise_human_Emote_taunt_sound
8aae490e Elise_human_idle_recall_01_sound
81095a0f Elise_human_idle_recall_02_sound
ebf62f06 Elise_human_legs_idle
0522abf3 Elise_human_recall
c2f7802c Elise_spider_E_descent_sound
591ed603 Elise_spider_E_land_sound
fcc87949 Elise_spider_E_peak_sound
483cfa2a Elixir
ffb709a9 EmblemBaseBonus
f809601e EmblemBonus
6ddf99b2 Embrace
5ad01cc3 Emote
b849f242 Emote_Enter_Minigun
5dadf217 Emote_Enter_Rocket
390c6e04 Emote_Exit_Minigun
0320b469 Emote_Exit_Rocket
a59d2910 Emotes
e08b5a06 EmpChampHealing
2ec3ec00 EmpDamage
89f92883 EmpNonChampHealing
4395def0 EmpPercentHealth
eb707e28 EmpTotalDamage
bbfea711 EmpoweredAS
eb3619bd EmpoweredArmorCalc
49bf65fc EmpoweredAttackDamage
33985e85 EmpoweredBaseDamage
3a9475c8 EmpoweredBonus
bf25c6a9 EmpoweredBonusDamage
ca82d804 EmpoweredDamage
4165cf79 EmpoweredDamageCalc
0245c714 EmpoweredDamageMultCalcModified
c0db585b EmpoweredDamagePct
450caf84 EmpoweredDamagePerSecondTooltipOnly
8fafe0ac EmpoweredDamageTT
2330779f EmpoweredDamageTooltip
a3cc5b24 EmpoweredHealPercent
77ba3e3f EmpoweredHealPercentTooltip
263dffce EmpoweredHealTooltip
82ab15ab EmpoweredHealth
932354e0 EmpoweredLightningBonus
bd3652ae EmpoweredLightningBonusMax
9a4a8982 EmpoweredLineDamage
c3f4264d EmpoweredMS
05fd7af5 EmpoweredMeleeDamageTooltip
ac8cc817 EmpoweredMissileBaseDamage
26a83cd6 EmpoweredMissileDamage
b7417ca4 EmpoweredPercentHealth
3131f888 EmpoweredQAS
c4f88ae2 EmpoweredQHeal
47621b49 EmpoweredQdamage
b8b2e809 EmpoweredQdamageTT
84fbcf3b EmpoweredSaplingDuration
0f94d28c EmpoweredShield
099b6934 EmpoweredSlow
fce0a2b8 EmpoweredSlowAmount
c5a53951 EmpoweredTotalAS
b59005ae Empowered_Attack
5194b384 Empowered_Attack_to_Run
18a7beee Empty
ee11ac2e EnableBountiesInBlockBuilder
c57123f2 EnchantedDamage
fc3f1387 EnchantedFalloff
62dee747 EndDamage
53d2d00b EndTime
f6dd87fb EnemyAvoidance
a47d00a4 EnemyFirstEncounter
fda3b9f0 EnemyHealthPercentageThreshold
15505df2 EnemyMagicalDamage
7158618f EnemyMagicalDamageCritical
6dcb4cf0 EnemyMaxHealthDamage
918929db EnemyPhysicalDamage
cf8231fa EnemyPhysicalDamageCritical
9cd9c316 EnemyTrueDamage
6f720713 EnemyTrueDamageCritical
29cc5095 Energy
587753df EnergyCollision
cfe43a64 EnergyCourier
942ed301 EnergyRestore
23286f0f EnergyReturn
ee05d83b Engine
bebc13d7 EngineSpin
76a43056 Engine_Idle
94288cbe Engine_Particle
fb337958 Engines
a54dc78d EnhancedHealPerWave
21795f4c EnhancedRegen
a934909e EnhancedSlow
8ad780de EnrageASPerStack
01a79a47 EnrageDuration
b8a0b77e EnrageTotalASPerStack
b2a99174 Enter1
a2c3a35e EnterEnemyBase
403c560b EnterGameplayPOIRegion
a94a1a7b EnterIdle
7cef2126 Enter_High
8852f88c Enter_Low
b71f4b13 Entrance
dfaaafbf EoG_Defeat_VFX
76b351b4 EoG_Victory_VFX
807efd68 Epic
13886493 Equip
dc6e5263 Esports_Banners
5a596368 EssenceDamage
e2b46279 EssenceTheftBaseHeal
a3472e4b EternityItems
97b9d587 EtwahlShimmer
73306c08 Evelynn-Yikes
dda4c48f Evelynn_BA_Crit_Tar
688c56c3 Evelynn_Base_Q_Shred
e8e2c48f Evelynn_E_BackflipSwipe
05570a67 Evelynn_E_Empowered
2c020d0c Evelynn_E_Empowered_L
42022fae Evelynn_E_Empowered_R
e27a8d27 Evelynn_E_Empowered_Tar
9ace61e4 Evelynn_E_Empowered_Trail
8efbc3c3 Evelynn_E_Swipe
e0b31d42 Evelynn_E_Tar
1fc022d8 Evelynn_E_cas
38a2a116 Evelynn_Generic_Illaoi_Impact
c1ccbb4b Evelynn_Mark_Cook_Tar
a3819ef9 Evelynn_P_CameraBoundVFX
c57acd87 Evelynn_P_Charm_buf
aa78e464 Evelynn_P_Heal_BodyGlow
b3280124 Evelynn_P_Heal_tar
3cf21073 Evelynn_P_Pre_6_BodyEffects
a75a71e5 Evelynn_P_Pre_6_HeadEffects
104b05cf Evelynn_P_Pulse
74f6f42e Evelynn_P_Stealth_Exit
1a842ef0 Evelynn_P_Stealth_Head
eba813eb Evelynn_P_Stealth_L_Foot
2f4d07ca Evelynn_P_Stealth_L_Hand
a104b96d Evelynn_P_Stealth_R_Foot
bd988594 Evelynn_P_Stealth_R_Hand
bffd73b9 Evelynn_Passive_Hair
d2be4269 Evelynn_Passive_Mask
91e2ffa0 Evelynn_Q_Beam
9739a037 Evelynn_Q_Beam_Return
f79e829c Evelynn_Q_Cas
b74b2383 Evelynn_Q_Empowered_Tar
4936efa7 Evelynn_Q_HateSpike_Mis
0c1f5fdb Evelynn_Q_HateSpike_tar
2dc1eca5 Evelynn_Q_Hatespike_Cas
84f1bb22 Evelynn_Q_Mis
5ab242e4 Evelynn_Q_Mis_Linger
e8a5f308 Evelynn_Q_Sphere_Explode
c483b3ee Evelynn_Q_Tar
2918c901 Evelynn_R_Activate
f8a121a0 Evelynn_R_Bats_Fire_Child
ce0a1f52 Evelynn_R_Crit_Indicator
19f5159b Evelynn_R_Landing
977ac8fa Evelynn_R_Swipe
28c900ef Evelynn_R_Tar
0554f1c4 Evelynn_R_Tar_Crit
bd1df0cc Evelynn_R_Trail
f3355c41 Evelynn_R_cas
567253ff Evelynn_RecallMoon
1830f4b4 Evelynn_Recall_Arrival
da46b3bf Evelynn_Recall_FireBats
8dd35192 Evelynn_Recall_Fire_Child
cc3fad32 Evelynn_Recall_Fire_Childs_Child
0b4bba1d Evelynn_Recall_Kiss
25da32ac Evelynn_Recall_MoonBurst
7acdad2b Evelynn_Recall_MoonGlow
12f6ae5a Evelynn_Recall_MoonStab_Left
f0918da7 Evelynn_Recall_MoonStab_Right
cb280217 Evelynn_RedEye
091fab15 Evelynn_Ring_Green
b6cd9ab5 Evelynn_Skin06_Q_Mis_Linger_ChildRotation
651bede6 Evelynn_Skin06_Q_Mis_Linger_ChildTrails
97c809d9 Evelynn_Skin06_Recall_PopStar_Cohesive
50812b85 Evelynn_Skin07_E_Buf
5a286044 Evelynn_Skin07_Idle_Sparkles
c655bad6 Evelynn_Skin07_Recall_Popstar_Cohesive
4d99230d Evelynn_Skin15_Recall_Popstar_Cohesive
3f8a37a2 Evelynn_Skin15_Recall_Shadow_00
480d8608 Evelynn_Skin15_Recall_Shadow_Swipe
fae61ae9 Evelynn_Skin32_Z_Recall_Envirnment
7b7ab825 Evelynn_Sound_Environment_Processing_Start
51e606f7 Evelynn_Sound_Environment_Processing_Stop
aefa393f Evelynn_Taunt_Heart_CrossOut
29a4d304 Evelynn_W_Cas_Beam
014218a6 Evelynn_W_Cas_Mis
e2a21671 Evelynn_W_Directional_Indicator
1ae35e34 Evelynn_W_Fizz_Mark
a8929071 Evelynn_W_Fizz_Mark_Decay
e26b84db Evelynn_W_Heart_Break
2f44fc19 Evelynn_W_Mark_Cook
a08dd5ed Evelynn_W_Mark_Cook_Ground
c239de0a Evelynn_W_Mark_Cook_Ground_Enemy
8da343fd Evelynn_W_Mark_Death
0a72e89c Evelynn_W_MiniHearts_Trail
1d10120e Evelynn_W_Sound_End
4a554390 Evelynn_W_Sound_Ready
4895344b Evelynn_W_Sound_Start
5a57121e Evelynn_W_Sound_Start_Self
4344a614 Evelynn_W_Tar
0e824425 Evelynn_W_VO_Start
ff6ebfd0 Evelynn_W_enemy_screen
99bfdcec Evelynn_YellowEye
bc6ca75c Evelynn_invis_cas
9eca2549 Evelynn_invis_exit_cas
ae5d30ce Evo2E
a25d1dea Evo2Q
a15d1c57 Evo2R
9c5d1478 Evo2W
c97787d0 Evolve
082ae733 Evolve1
0b683a9b Evolve1_ToIdle
c399f672 Evolve1_ToRun
092ae8c6 Evolve2
000f1ca0 Evolve2_ToIdle
401737af Evolve2_ToRun
0a2aea59 Evolve3
87e5ca35 Evolve3_ToIdle
7b841760 Evolve3_ToRun
0b2aebec Evolve4
515bd40a Evolve4_ToIdle
14a0002d Evolve4_ToRun
ceac1cc3 EvolveArmorDuration
4c8345a4 EvolveBonusMR
b0afe29e EvolveShellDuration
0f81e9c6 Evolve_Into_Idle
b70595b3 ExcessCostPenaltyFlat
f515bbdf ExcludedSharedAudioBanks
545ec9b9 ExecuteDamage
67ae8edf ExecuteDamageCalcModified
dd399966 ExecuteDamagePercent
fb759c13 ExecuteMaxDamage
02ec046f ExecutePct
430f8969 ExecutePercent
e63d763f ExecuteThreshhold
15e48114 ExecuteThreshholdPercent
5cfd7c1a ExecuteThresholdAP
96f2d0a6 ExecuteThresholdBase
e32ac3a7 ExecutionerCritDamage
9ea1c8a7 ExecutionerHealthThreshold
cded1a85 Exit
e041095c Exit1
92f1f329 Experience
c6fdde3c Explore
5c272004 Explore_Base
e904c174 Explore_Hold
02bb1fe0 Explosion
32154c70 ExplosionAPRatio
391134a0 ExplosionBaseDamage
ae34cbf1 ExplosionCalculatedDamage
43138551 ExplosionDamage
04e65675 ExplosionMaxHealthPercent
1d65f6f1 ExplosionPercent
1c015117 ExplosionTotalDamage
a8901de9 Extra
766c34e6 ExtraAttacks
ab2fb52e ExtraBoltBaseDamage
830765cf ExtraBoltDamage
77c09305 ExtraDamagePerSecondCharged
71239a0b ExtraHealth
d23baac2 ExtraHitBaseDamage
a2759ddb ExtraHitDamage
14cc02b2 ExtraHitDamageMinions
1514d9ef ExtraOrbs
8a2276fb ExtraResist
df26ec52 ExtraTargetsHit
f4de996e Extras
8ba8ed1a Eye
96fb93a6 EyeClose
1d368fe7 EyeDefault
a4e6e062 EyeOpen
bc38b305 Eye_Close
c48fe60f Eye_Cycle
191acfc8 Eye_Default
6d5cad2a Eye_Glow
c35a6923 Eye_Open
615664f6 Eye_Particles
43edbc4b Eyes
08318d08 Ezreal_BA_cas
6fe3bb7d Ezreal_BA_cas_Crit
f878e19f Ezreal_BA_crit_mis
50475a53 Ezreal_BA_crit_tar
1f1667e6 Ezreal_BA_mis
2c4cefd2 Ezreal_BA_tar
b91020f0 Ezreal_Boots_HG_Avatar
3bc76e6b Ezreal_Boots_Homeguard
3138e71c Ezreal_E_Activate_01
41822dce Ezreal_E_Avatar
ca7387a6 Ezreal_E_Cyber_On_01
60f7bf47 Ezreal_E_Flash
fc223294 Ezreal_E_Pearl_Eye_Lvl2
fd223427 Ezreal_E_Pearl_Eye_Lvl3
966946e3 Ezreal_E_StarChild
d7b69e22 Ezreal_E_Trails
741ecb8c Ezreal_E_cas
4bb18d2a Ezreal_E_casInAnim
021167d2 Ezreal_E_mis
dbfefc3e Ezreal_E_tar
4e1760f7 Ezreal_Emote_Dance_scanner_01_Intro
c942f506 Ezreal_Emote_Idol_01
400e91fb Ezreal_Ezreal_Death_Chest
37e38986 Ezreal_I_JetPack_LVL3_Blast
42ef0eee Ezreal_I_JetPack_LVL3_Idle
94cf4194 Ezreal_I_JetPack_LVL4_Blast3
f3c6ddf4 Ezreal_I_JetPack_LVL4_BlastCore
fb55f667 Ezreal_I_JetPack_LVL4_BlastCore_Idle
6613cb85 Ezreal_I_JetPack_LVL4_Idle
4eb327f8 Ezreal_I_JetPack_LVL4_hoverGround
e2f5ec51 Ezreal_I_JetPack_LVL4_hoverGround_Intro
f3b6745d Ezreal_I_JetPack_Lvl3_Left_Wing
395e9330 Ezreal_I_JetPack_Lvl3_Left_Wing_Idle
9e8f8eec Ezreal_I_JetPack_Lvl3_Right_Wing
4b46355f Ezreal_I_JetPack_Lvl3_Right_Wing_Idle
8b285d9f Ezreal_I_JetPack_Lvl4_Left_Wing_Idle
4172764a Ezreal_I_JetPack_Lvl4_Right_Wing_Idle
3e322a08 Ezreal_I_glow02
5783251b Ezreal_Idle_JetPack_LVL4_BlastOff
ac1a4c29 Ezreal_Idle_JetPack_Lvl4_Left_Wing_BlastOff
a0221453 Ezreal_Idle_JetPack_Lvl4_Right_WingBlastOff
b5b62593 Ezreal_Idle_glow_01
5517c776 Ezreal_Joke_PearlEye_01
0221e254 Ezreal_P_glow01
0521e70d Ezreal_P_glow02
0421e57a Ezreal_P_glow03
ff21dd9b Ezreal_P_glow04
fe21dc08 Ezreal_P_glow05
37afcd92 Ezreal_P_glow05_back
4d97e4a0 Ezreal_Q_Activate_01
63f2d52a Ezreal_Q_Cyber_On_01
4c2405f1 Ezreal_Q_Trail
766c8306 Ezreal_Q_bow01
936061e8 Ezreal_Q_cas
9b291bef Ezreal_Q_cas_Lvl4
aa453cc6 Ezreal_Q_mis
bd130554 Ezreal_Q_mis_Lvl3
bc1303c1 Ezreal_Q_mis_Lvl4
b77bc4b2 Ezreal_Q_tar
89cddfa1 Ezreal_R_Activate_01
41cddbe1 Ezreal_R_CasFlash
a95889e3 Ezreal_R_Crown_01
180ca2eb Ezreal_R_Cyber_On_01
7bf5a6a8 Ezreal_R_Cyber_Upgraded_01
7ef5ab61 Ezreal_R_Cyber_Upgraded_02
7df5a9ce Ezreal_R_Cyber_Upgraded_03
b3a4765e Ezreal_R_Cyber_Upgraded_Busy
5de698b2 Ezreal_R_Gauntlet_Glow
5bd0c10b Ezreal_R_Ground_01
b4c25c20 Ezreal_R_Thrusters_01
29588190 Ezreal_R_Trail_Left
a3448a85 Ezreal_R_Trail_Right
03d360f0 Ezreal_R_Ult_Fire
56883eb2 Ezreal_R_bow_01
55883d1f Ezreal_R_bow_02
58122e4f Ezreal_R_mis
f593443d Ezreal_R_mis_Lvl1
f2933f84 Ezreal_R_mis_Lvl2
f3934117 Ezreal_R_mis_Lvl3
4b797723 Ezreal_R_tar
40da1633 Ezreal_Recall_9999_01
9e888b56 Ezreal_Recall_Dragon_01
cba967f7 Ezreal_Recall_Dummies_Hit_1
523872a0 Ezreal_Recall_Limit_01
9afdefbb Ezreal_Recall_PowerBeam
92702dd9 Ezreal_Recall_Teleport_Dest
e9efab7c Ezreal_Recall_hand_01
ecefb035 Ezreal_Recall_hand_02
6f6609e6 Ezreal_Recall_mis
7c9c91d2 Ezreal_Recall_tar
0a2f7119 Ezreal_Skin01_Emote_Idol_01
c7acd520 Ezreal_Skin02_Emote_Idol_01
bcee7fe7 Ezreal_Skin03_Emote_Idol_01
9d81751e Ezreal_Skin04_Emote_Idol_01
671b1546 Ezreal_Skin05_Emote_Joke_Exp_01
0a582fea Ezreal_Skin05_Emote_Joke_chrgUp_01
0815eacc Ezreal_Skin05_R_Ground_Smoke
58b843d3 Ezreal_Skin07_Emote_Idol_01
f114d22a Ezreal_Skin08_Emote_Idol_01
a792c231 Ezreal_Skin09_Emote_Idol_01
f6b02abb Ezreal_Skin10_Emote_Idol_01
a3abbde3 Ezreal_Skin18_Emote_Idol_01
adb38710 Ezreal_Skin19_E_Trails
53c6ef58 Ezreal_Skin19_Recall
2f5e0357 Ezreal_Skin19_Recall_End_Poof
92a4dcde Ezreal_Skin19_Recall_SSG_01
381bfe1e Ezreal_Skin21_Death_ChargeUp
cbe52943 Ezreal_Skin21_Emotes_Face_01
cce52ad6 Ezreal_Skin21_Emotes_Face_02
cde52c69 Ezreal_Skin21_Emotes_Face_03
cee52dfc Ezreal_Skin21_Emotes_Face_04
3ed177e1 Ezreal_Skin21_Emotes_PhonePop_01
3bd17328 Ezreal_Skin21_Emotes_PhonePop_02
3cd174bb Ezreal_Skin21_Emotes_PhonePop_03
41d17c9a Ezreal_Skin21_Emotes_PhonePop_04
6901fa4f Ezreal_Skin21_Idle_Gauntlet_Glow
3a19e1a9 Ezreal_Skin21_Joke_HappyAura
af4894b3 Ezreal_Skin21_Joke_ScaredAura
c81a294d Ezreal_Skin21_Joke_TearDrop
ea990f85 Ezreal_Skin21_P_HairDisappearance
bb5f10bc Ezreal_Skin21_P_glow05_Hair
78ed4e88 Ezreal_Skin21_R_ground
93551882 Ezreal_Skin21_Recall_Dash
3a0dacdc Ezreal_Skin21_Recall_FinalHit_Charge
a0fcae47 Ezreal_Skin21_Recall_FinalHit_Explosion
5ef90d79 Ezreal_Skin21_Recall_FinalHit_Fall
db5ad4bc Ezreal_Skin21_Recall_FinalHit_Jump
3370ef69 Ezreal_Skin21_Recall_Platform
bca35cb9 Ezreal_Skin21_Respawn_Flash
2846c289 Ezreal_Skin21_Taunt_Charge_1
90d3091e Ezreal_Skin21_Taunt_Crater
fa84f57f Ezreal_Skin21_Taunt_Hand_Charged
a552d1ac Ezreal_Skin21_W_Gauntlet_Glow
a20fc43f Ezreal_Skin21_W_end
181591a7 Ezreal_Skin22_R_Gauntlet_R
cedbe396 Ezreal_Skin22_W_end
ca0362d1 Ezreal_Skin22_Z_Recall_End_Disrtort
aa450ebb Ezreal_Skin22_Z_Recall_HandTrail_End
e236ccbb Ezreal_Skin22_Z_Recall_Knife
29e1693f Ezreal_Skin22_Z_Recall_Matrix
bff7f74c Ezreal_Skin22_Z_Recall_Matrix_Jump
ac63c34b Ezreal_Skin22_Z_Recall_Power_Cast
2b88ea8f Ezreal_Skin23_E_Trails_01
40f87f74 Ezreal_Skin23_Idle
62e37686 Ezreal_Skin23_Idle_01
fbeca9ea Ezreal_Skin23_R_child01
5af04085 Ezreal_Taunt_ChargeActivated_1
00c9d871 Ezreal_Teleport_Dest
5d3d8ea0 Ezreal_Teleport_GunGlow
73461b14 Ezreal_Teleport_GunRings
48c59d66 Ezreal_W_Activate_01
c8b5e1da Ezreal_W_Cas
57013100 Ezreal_W_CasFlash
90a02f42 Ezreal_W_CasShot
8166c360 Ezreal_W_Cyber_On_01
f247050e Ezreal_W_hit
8453b071 Ezreal_W_hit_Objects
3a9aa324 Ezreal_W_mis
04cad54d Ezreal_W_mis_Lvl2
03cad3ba Ezreal_W_mis_Lvl3
fecacbdb Ezreal_W_mis_Lvl4
5d0151d0 Ezreal_W_objective_tar
c4cf9fc0 Ezreal_W_tar
785c87bc Ezreal_Z_PetGlow
bcf95199 Ezreal_Z_RecallPetSpawn
a631af66 Ezreal_Z_Recall_AvatarGlow
bdf7bc1e Ezreal_Z_Recall_Body
7f6ac443 Ezreal_Z_Recall_Land
271db1c7 Ezreal_Z_Recall_PetSpawnTrails
c76e20f6 Ezreal_Z_Recall_Wings
3e489b80 Ezreal_Z_StarShadow
71a451da Ezreal_Z_StarTrail_01
6eb176ad Ezreal_Z_YellowGlow
f85a0760 FALL
e1bc2b5b FIRSTBLOOD
abad8317 FIST
4d22c733 FX
116b77dc Face
a963712b FaceCamera
0597f155 FaceSmoke
cd248572 Face_Camera
288ee1db Face_Vfx
86d05dcf Facing
dccf9d9f Facing_Camera
f16d8413 Fade
ae01fb20 FadeIn
20407665 FadeOut
cb44b69b Fade_In
0cd6f948 Fade_Out
597f30d1 FallDamage
16d67340 FalloffDamage
2bf07bb8 FalloffHealValue
f5468783 FalloffMod
bca41ba2 Fastattack1
bba41a0f Fastattack2
baa4187c Fastattack3
0fcfaf53 FearDuration
03a6669e FeatherBurst
b9cec909 FeatherDamage
2852ca86 FeatherDamagePreCrit
09ac6ae4 FeatherTrail
ba8db121 FeedChance
f7f05c97 FiddleSticks_BasicAttack_tar
48669d4a FiddleSticks_CrowStorm5_cas
1c8e6d50 FiddleSticks_CrowStorm5_eff
95bbd0b3 FiddleSticks_CrowStorm6_cas
ffcc75ab FiddleSticks_Crowstorm_green_cas
57e7820f FiddleSticks_Crowstorm_red_cas
c3190587 FiddleSticks_DarkWind2_cas
9599e41d FiddleSticks_DarkWind_mis
8addc531 FiddleSticks_DarkWind_tar
c717440f FiddleSticks_Drain
56a8744b FiddleSticks_DreadWarning_tar
a84467eb FiddleSticks_Dread_On
a47b7be9 FiddleSticks_Fearmonger2_tar
1e526c4f FiddleSticks_Fearmonger_cas
38c0c8c7 FiddleSticks_Fearmonger_cas2
7b49e521 FiddleSticks_Fearmonger_tar
783829a4 FiddleSticks_R_NB_cas_05
d735c8f9 FiddleSticks_R_NB_cas_ally_01
72e42831 FiddleSticks_R_NB_tar_warn_01
6aca14e0 FiddleSticks_Skin09_BA_tar_crit
24dc5d52 FiddleSticks_Skin09_BasicAttack_cas
01729e71 FiddleSticks_Skin09_R_Drone_Red
e7d7c7b7 FiddleSticks_Skin09_Recall_BirdFeathers_1
3a4c0c1f FiddleSticks_Skin09_Recall_Cast
53c4c848 FiddleSticks_Skin09_Recall_Charged
e2974f62 FiddleSticks_Skin09_Recall_Eyes
3d201bce FiddleSticks_Skin09_Recall_Grind
ff61257c FiddleSticks_Skin09_Recall_LaserBeam
9c0ce368 FiddleSticks_Skin09_Recall_Sweep
8cc7626e FiddleSticks_Terrify2_cas
16f47ef4 FiddleSticks_Terrify_cas
c160a7e6 FiddleSticks_Terrify_tar
b0f06d1a FiddleSticks_W_NB_drain_01
64d082ad FiddleSticks_W_indicator_ring
25d12fb2 FiddleSticks_mis
767dbef3 Fiddlesticks_CrowsStorm5_cas
4a63505f Fiddlesticks_Death_sfx_01
4d63917c Fiddlesticks_E_tar_01
